32,100
25,100
30,100
30,100
26,100
44,100
39,100
69,100
34,100
53,100
28,100
26,100
46,100
32,100
30,100
31,100
90,100
64,100
33,100
16,100
37,100
32,100
63,100
25,100
28,100
35,100
22,100
30,100
31,100
34,100
40,100
50,100
21,100
47,100
34,100
33,100
49,100
22,100
27,100
40,100
70,100
22,100
40,100
28,100
44,100
33,100
48,100
51,100
20,100
25,100
61,100
60,100
44,100
30,100
50,100
24,100
18,100
21,100
28,100
53,100
52,100
60,100
24,100
30,100
34,100
29,100
24,100
38,100
77,100
40,100
29,100
38,100
34,100
29,100
37,100
117,100
53,100
28,100
30,100
36,100
29,100
32,100
32,100
20,100
27,100
33,100
43,100
32,100
45,100
29,100
36,100
28,100
27,100
33,100
25,100
28,100
30,100
48,100
22,100
27,100
29,100
31,100
22,100
27,100
33,100
33,100
35,100
22,100
31,100
39,100
18,100
19,100
20,100
48,100
20,100
19,100
54,100
