34,100
42,100
37,100
36,100
25,100
23,100
35,100
22,100
22,100
18,100
25,100
38,100
36,100
29,100
50,100
31,100
28,100
47,100
45,100
29,100
32,100
36,100
34,100
21,100
36,100
33,100
33,100
37,100
144,100
82,100
51,100
22,100
21,100
26,100
40,100
37,100
36,100
19,100
26,100
33,100
52,100
56,100
42,100
23,100
45,100
32,100
126,100
39,100
53,100
33,100
55,100
36,100
48,100
37,100
19,100
21,100
35,100
78,100
43,100
41,100
38,100
30,100
32,100
66,100
34,100
35,100
26,100
42,100
36,100
26,100
21,100
48,100
37,100
33,100
35,100
48,100
25,100
31,100
30,100
30,100
26,100
21,100
29,100
36,100
38,100
51,100
73,100
36,100
26,100
39,100
34,100
38,100
27,100
55,100
37,100
28,100
31,100
20,100
28,100
34,100
40,100
43,100
32,100
39,100
33,100
35,100
23,100
