34,100
49,100
29,100
31,100
40,100
32,100
34,100
23,100
33,100
30,100
40,100
22,100
35,100
15,100
48,100
35,100
24,100
24,100
35,100
23,100
31,100
31,100
38,100
24,100
29,100
49,100
24,100
23,100
38,100
14,100
36,100
27,100
31,100
34,100
21,100
26,100
32,100
17,100
36,100
32,100
29,100
20,100
18,100
38,100
36,100
31,100
23,100
31,100
40,100
20,100
30,100
38,100
33,100
32,100
24,100
38,100
25,100
26,100
27,100
46,100
31,100
23,100
26,100
23,100
38,100
32,100
24,100
54,100
32,100
23,100
33,100
22,100
30,100
38,100
39,100
30,100
32,100
28,100
24,100
33,100
35,100
27,100
33,100
38,100
21,100
23,100
33,100
24,100
66,100
74,100
51,100
23,100
52,100
36,100
30,100
15,100
17,100
37,100
54,100
27,100
28,100
38,100
29,100
24,100
16,100
13,100
53,100
54,100
53,100
