131,100
25,100
56,100
33,100
26,100
22,100
22,100
38,100
27,100
43,100
36,100
22,100
57,100
66,100
29,100
37,100
25,100
30,100
16,100
25,100
41,100
23,100
24,100
25,100
33,100
47,100
36,100
33,100
50,100
47,100
31,100
44,100
29,100
33,100
51,100
44,100
28,100
33,100
32,100
21,100
40,100
22,100
39,100
30,100
29,100
22,100
27,100
25,100
25,100
28,100
26,100
36,100
40,100
54,100
36,100
20,100
24,100
37,100
56,100
32,100
22,100
33,100
35,100
26,100
43,100
35,100
56,100
31,100
126,100
72,100
50,100
98,100
25,100
21,100
36,100
21,100
51,100
77,100
40,100
50,100
44,100
32,100
29,100
28,100
33,100
31,100
34,100
35,100
30,100
40,100
32,100
35,100
49,100
37,100
46,100
19,100
29,100
26,100
59,100
38,100
35,100
28,100
47,100
48,100
26,100
40,100
33,100
30,100
48,100
44,100
34,100
33,100
25,100
24,100
40,100
29,100
26,100
32,100
34,100
57,100
39,100
33,100
36,100
34,100
29,100
38,100
30,100
78,100
43,100
33,100
44,100
28,100
42,100
31,100
46,100
20,100
32,100
