85,100
29,100
36,100
41,100
20,100
39,100
33,100
32,100
30,100
19,100
34,100
37,100
23,100
24,100
18,100
35,100
34,100
27,100
27,100
33,100
42,100
37,100
29,100
38,100
126,100
20,100
27,100
35,100
62,100
28,100
22,100
24,100
28,100
19,100
22,100
30,100
46,100
34,100
34,100
28,100
23,100
34,100
36,100
28,100
24,100
30,100
26,100
42,100
41,100
20,100
84,100
30,100
30,100
49,100
40,100
44,100
43,100
44,100
30,100
29,100
49,100
36,100
51,100
24,100
42,100
26,100
37,100
37,100
34,100
38,100
21,100
44,100
32,100
23,100
23,100
26,100
24,100
25,100
24,100
32,100
15,100
29,100
19,100
21,100
38,100
36,100
36,100
38,100
22,100
26,100
20,100
16,100
28,100
33,100
71,100
24,100
49,100
22,100
26,100
27,100
45,100
25,100
30,100
20,100
26,100
26,100
41,100
46,100
29,100
31,100
41,100
28,100
30,100
32,100
17,100
23,100
29,100
25,100
36,100
25,100
17,100
23,100
