50,100
18,100
26,100
43,100
42,100
35,100
32,100
45,100
58,100
20,100
51,100
31,100
35,100
28,100
23,100
48,100
21,100
38,100
29,100
26,100
6,100
36,100
45,100
56,100
27,100
32,100
31,100
48,100
24,100
30,100
37,100
25,100
40,100
30,100
19,100
27,100
40,100
38,100
30,100
28,100
29,100
24,100
40,100
32,100
45,100
21,100
19,100
24,100
27,100
23,100
26,100
20,100
32,100
44,100
28,100
33,100
32,100
28,100
18,100
24,100
29,100
33,100
31,100
32,100
41,100
25,100
40,100
29,100
51,100
30,100
36,100
45,100
45,100
41,100
23,100
26,100
27,100
36,100
30,100
20,100
34,100
44,100
40,100
29,100
40,100
28,100
39,100
25,100
29,100
24,100
20,100
37,100
21,100
28,100
27,100
26,100
24,100
33,100
31,100
25,100
23,100
30,100
35,100
28,100
51,100
28,100
29,100
26,100
29,100
33,100
28,100
40,100
49,100
24,100
31,100
31,100
37,100
26,100
40,100
25,100
30,100
39,100
15,100
