27,100
23,100
26,100
26,100
66,100
22,100
33,100
26,100
21,100
18,100
29,100
26,100
30,100
36,100
24,100
50,100
30,100
47,100
41,100
24,100
20,100
20,100
27,100
16,100
18,100
21,100
37,100
23,100
24,100
26,100
37,100
32,100
23,100
38,100
25,100
34,100
24,100
30,100
38,100
38,100
10,100
34,100
77,100
32,100
38,100
27,100
39,100
53,100
53,100
19,100
49,100
46,100
21,100
29,100
41,100
28,100
30,100
20,100
41,100
14,100
22,100
28,100
23,100
36,100
28,100
43,100
52,100
28,100
54,100
43,100
20,100
22,100
27,100
27,100
34,100
49,100
28,100
43,100
16,100
43,100
40,100
57,100
55,100
36,100
28,100
33,100
34,100
39,100
22,100
24,100
34,100
41,100
28,100
25,100
29,100
26,100
27,100
55,100
30,100
34,100
21,100
41,100
33,100
32,100
35,100
83,100
50,100
34,100
26,100
46,100
44,100
44,100
38,100
33,100
31,100
38,100
40,100
25,100
49,100
30,100
29,100
31,100
