52,100
28,100
24,100
32,100
26,100
74,100
27,100
68,100
35,100
27,100
40,100
32,100
42,100
24,100
26,100
82,100
30,100
32,100
25,100
21,100
36,100
24,100
24,100
29,100
22,100
29,100
30,100
46,100
35,100
22,100
29,100
23,100
49,100
26,100
51,100
51,100
37,100
38,100
35,100
53,100
20,100
46,100
40,100
24,100
23,100
55,100
30,100
172,100
36,100
16,100
22,100
29,100
22,100
27,100
28,100
20,100
35,100
23,100
19,100
20,100
27,100
22,100
29,100
21,100
26,100
33,100
39,100
24,100
30,100
34,100
37,100
37,100
34,100
15,100
34,100
79,100
52,100
32,100
43,100
42,100
25,100
19,100
25,100
25,100
30,100
30,100
19,100
28,100
31,100
20,100
22,100
27,100
38,100
30,100
27,100
24,100
30,100
27,100
36,100
40,100
48,100
31,100
30,100
20,100
34,100
42,100
18,100
26,100
25,100
34,100
22,100
34,100
25,100
29,100
45,100
