2
0
0
0
0
2
3
2
1
0
0
6
4
6
4
6
5
3
4
1
0
0
4
3
4
0
1
0
1
1
1
4
0
0
2
1
1
1
3
0
6
4
3
3
7
1
2
1
4
3
0
0
0
1
0
0
0
0
1
0
0
3
6
8
6
5
5
3
3
8
1
0
0
1
3
4
4
1
2
1
3
0
3
1
2
5
2
0
0
1
3
0
0
3
1
1
0
5
1
1
1
1
0
1
3
8
3
3
1
3
5
4
3
4
6
4
1
0
6
7
2
