0
0
0
0
0
0
0
0
2
1
0
0
0
0
0
1
1
1
4
2
0
0
1
0
0
1
6
1
3
0
0
1
1
7
5
0
1
0
1
0
0
0
2
0
7
0
1
1
4
6
2
0
0
6
0
1
8
4
1
8
5
7
8
6
10
14
5
3
2
0
3
6
6
3
1
1
0
2
1
1
0
1
0
0
0
2
0
0
0
0
0
1
1
0
0
3
1
1
3
7
3
1
0
6
0
5
4
0
0
0
1
6
5
5
0
6
8
