3
3
0
0
3
1
3
2
8
3
6
3
1
1
0
1
1
3
2
2
0
1
2
2
5
2
0
10
1
6
7
5
10
3
8
2
0
2
0
0
1
0
0
5
6
6
7
1
2
2
2
0
4
7
3
6
2
1
2
0
3
0
4
1
3
1
8
1
2
6
5
1
6
9
0
0
0
0
0
0
0
1
0
5
5
4
5
6
5
2
7
5
5
4
5
9
5
3
2
9
1
2
2
1
5
11
5
0
1
0
2
0
4
0
3
5
6
4
1
7
4
2
2
0
6
7
5
8
6
8
3
0
2
0
4
1
2
