2
0
4
5
5
3
3
1
1
0
9
3
1
0
1
0
0
0
2
1
1
4
1
2
1
4
0
0
0
2
0
1
0
0
0
4
2
2
2
4
1
0
2
4
0
0
1
0
3
6
0
3
0
2
0
0
0
1
4
5
3
3
3
5
6
1
3
4
0
3
0
5
4
7
3
4
2
1
0
0
4
1
0
2
0
1
7
2
1
1
0
1
2
3
3
0
2
4
1
5
0
0
1
0
2
3
4
0
2
3
0
2
0
2
0
1
1
0
