2
9
3
0
2
1
0
5
2
0
3
0
1
4
0
2
2
3
2
5
3
6
1
1
4
2
1
1
4
5
0
8
4
3
1
2
0
0
0
3
2
3
9
2
1
0
1
0
0
2
4
2
1
2
0
0
2
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
1
0
0
2
0
2
2
0
0
2
3
0
2
8
6
1
2
4
9
7
3
1
1
6
1
8
6
7
4
5
5
3
0
0
0
0
