2
1
1
2
7
7
6
4
1
0
2
2
2
1
3
1
3
0
2
0
0
1
1
0
0
1
2
0
1
0
0
0
1
2
1
0
2
1
0
1
0
0
0
1
0
0
0
0
0
0
0
1
1
3
6
0
0
2
3
4
3
7
4
5
7
7
3
4
1
4
5
5
1
0
1
2
5
0
5
1
2
1
2
0
1
2
0
1
0
1
0
1
1
3
3
3
1
4
9
5
3
1
0
